Conditions,flow_rate,precipitation,depth1,depth2,depth3,depth4
100a.1,64.60661085,0,2.517,0,0.074,0.069
100a.1,64.50748369,0,2.514,0,0.074,0.068
100a.1,61.62368314,0,2.511,0,0.073,0.068
100a.2,39.76323,0,1.289,0,0,0
100a.2,40.21193808,0.0984687,1.288,0,0,0
100a.2,41.1302758,0.099828765,1.288,0,0,0
100a.2,42.05979812,0.10118883,1.288,0,0,0
100a.2,42.96645375,0.102548895,1.288,0,0,0
100a.2,43.85719321,0.104180973,1.288,0,0,0
100a.2,44.74496876,0.105541038,1.289,0,0,0
100a.2,45.63273431,0.107173116,1.29,0,0,0
100a.2,46.52244536,0.108805194,1.291,0,0,0
100a.2,47.41405888,0.110709285,1.293,0,0,0
100a.2,48.3075333,0.112341363,1.295,0,0,0
100a.2,49.20382839,0.114245454,1.298,0,0,0
100a.2,50.10290525,0.116149544,1.301,0,0,0
100a.2,51.00572621,0.118053635,1.304,0,0,0
100a.2,51.9112548,0.120229739,1.308,0,0,0
100a.2,52.82245569,0.122405843,1.312,0,0,0
100a.2,53.73729464,0.124581947,1.317,0,0,0
100a.2,54.65773847,0.126758051,1.322,0,0,0
100a.2,55.58575499,0.129206168,1.327,0,0,0
100a.2,56.521313,0.131926298,1.333,0,0,0
100a.2,57.4673822,0.134646427,1.34,0,0,0
100a.2,58.4269332,0.137366557,1.346,0,0,0
100a.2,59.40393745,0.1403587,1.353,0,0,0
100a.2,60.40436723,0.143350843,1.36,0,0,0
100a.2,61.43819563,0.146887012,1.367,0,0,0
100a.2,62.52439646,0.150151168,1.375,0,0,0
100a.2,63.69494432,0.153959349,1.383,0,0,0
100a.2,65.02181446,0.157767531,1.391,0,0,0
100a.2,66.70298286,0.161847726,1.4,0,0,0
100a.2,69.66842612,0.166199934,1.409,0,0,0
100a.2,76.73412152,0.170824154,1.419,0,0,0
100a.2,83.3950469,0.175992401,1.429,0,0.001,0.001
100a.2,82.57718073,0.181160648,1.441,0,0.002,0.002
100a.2,79.17850204,0.18687292,1.456,0,0.002,0.002
100a.2,77.0019904,0.193129219,1.472,0,0.002,0.002
100a.2,75.89862594,0.199657531,1.49,0,0.003,0.003
100a.2,75.51038929,0.207001881,1.508,0,0.003,0.003
100a.2,75.55626158,0.214890258,1.525,0,0.003,0.003
100a.2,75.86322441,0.22332266,1.541,0,0.004,0.003
100a.2,76.32225989,0.232843115,1.556,0,0.004,0.003
100a.2,76.90835054,0.243179608,1.57,0,0.004,0.004
100a.2,77.56547933,0.254604154,1.583,0,0.004,0.004
100a.2,78.26762968,0.267660777,1.595,0,0.004,0.004
100a.2,79.00278538,0.282077465,1.606,0,0.005,0.004
100a.2,79.76093067,0.298398244,1.618,0,0.005,0.004
100a.2,80.53705013,0.31716714,1.628,0,0.005,0.004
100a.2,81.32712874,0.338928179,1.639,0,0.005,0.005
100a.2,82.12915185,0.364497399,1.649,0,0.005,0.005
100a.2,82.94010515,0.394690841,1.66,0,0.005,0.005
100a.2,83.75897469,0.431412594,1.67,0,0.005,0.005
100a.2,84.58474684,0.476566749,1.68,0,0.005,0.005
100a.2,85.41540829,0.534233502,1.69,0,0.005,0.005
100a.2,86.25094607,0.609853112,1.7,0,0.005,0.005
100a.2,87.0903475,0.714034085,1.71,0,0.005,0.005
100a.2,87.93360019,0.866633369,1.72,0,0.005,0.005
100a.2,88.77969205,1.111445055,1.73,0,0.005,0.006
100a.2,89.62861128,1.564890701,1.739,0,0.005,0.006
100a.2,90.47934634,2.66763134,1.749,0,0.005,0.006
100a.2,91.33288596,5.921722675,1.759,0,0.006,0.006
100a.2,92.18721914,3.923243277,1.769,0,0.006,0.006
100a.2,93.04433511,2.348016083,1.779,0,0.006,0.006
100a.2,93.90222337,1.665807518,1.788,0,0.006,0.006
100a.2,94.76187366,1.291517651,1.798,0,0.006,0.006
100a.2,95.62327592,1.057042458,1.808,0,0.006,0.006
100a.2,96.48542036,0.897098823,1.819,0,0.006,0.006
100a.2,97.34829738,0.780949279,1.829,0,0.006,0.006
100a.2,98.21289761,0.693089085,1.839,0,0.006,0.006
100a.2,99.07821189,0.6242698,1.849,0,0.006,0.006
100a.2,99.94523127,0.568779151,1.859,0,0.006,0.006
100a.2,100.811947,0.523080969,1.87,0,0.006,0.006
100a.2,101.6803505,0.484999152,1.88,0,0.006,0.006
100a.2,102.5494334,0.452629606,1.89,0,0.006,0.006
100a.2,103.4191875,0.424612269,1.901,0,0.006,0.006
100a.2,104.2286048,0.4001311,1.911,0,0.006,0.006
100a.2,104.9096775,0.378642075,1.921,0,0.006,0.006
100a.2,105.5673979,0.359873179,1.932,0,0.005,0.006
100a.2,106.3227586,0.342736361,1.942,0,0.005,0.006
100a.2,107.1517522,0.327503633,1.952,0,0.005,0.006
100a.2,108.0113716,0.313902984,1.962,0,0.005,0.006
100a.2,108.8836097,0.301390387,1.972,0,0.005,0.006
100a.2,109.7614597,0.289965842,1.982,0,0.005,0.006
100a.2,110.6409149,0.279357335,1.992,0,0.005,0.006
100a.2,111.5219687,0.269836881,2.002,0,0.005,0.006
100a.2,112.4036147,0.260860452,2.012,0,0.005,0.005
100a.2,113.2838467,0.252700063,2.022,0,0.005,0.005
100a.2,114.1636585,0.245083699,2.031,0,0.005,0.005
100a.2,115.0430441,0.237739349,2.041,0,0.005,0.005
100a.2,115.9219976,0.231211037,2.05,0,0.005,0.005
100a.2,116.7995133,0.224954738,2.059,0,0.004,0.005
100a.2,117.6765856,0.218970453,2.069,0,0.004,0.005
100a.2,118.5522089,0.213530193,2.078,0,0.004,0.005
100a.2,119.4273779,0.208089933,2.088,0,0.004,0.005
100a.2,120.3020872,0.2031937,2.097,0,0.004,0.005
100a.2,121.1753318,0.198569479,2.107,0,0.004,0.005
100a.2,122.0481067,0.194217271,2.116,0,0.004,0.005
100a.2,122.9204068,0.189865063,2.126,0,0.004,0.005
100a.2,122.9326635,0.186056881,2.135,0,0.004,0.005
100a.2,122.4872542,0.1822487,2.145,0,0.004,0.005
100a.2,122.7667305,0.178440518,2.154,0,0.004,0.005
100a.2,122.8243707,0.174904349,2.163,0,0.004,0.005
100a.2,122.9953161,0.171640193,2.171,0,0.004,0.005
100a.2,123.2571056,0.16864805,2.179,0,0.004,0.005
100a.2,123.6526576,0.165383895,2.187,0,0.004,0.005
100a.2,123.822842,0.162663765,2.194,0,0.004,0.004
100a.2,124.0657,0.159671622,2.201,0,0.004,0.004
100a.2,124.1916582,0.157223505,2.208,0,0.004,0.004
100a.2,125.3109143,0.154503375,2.215,0,0.004,0.004
100a.2,126.9007113,0.152055258,2.221,0,0.004,0.004
100a.2,128.5414123,0.149607142,2.227,0,0.004,0.004
100a.2,130.2333003,0.147431038,2.234,0,0.004,0.004
100a.2,131.9765717,0.144982921,2.24,0,0.004,0.004
100a.2,133.7703307,0.14307883,2.248,0,0.004,0.004
100a.2,135.6155848,0.140902726,2.255,0,0.004,0.004
100a.2,137.5132396,0.138998635,2.263,0,0.004,0.004
100a.2,139.461094,0.136822531,2.272,0,0.003,0.004
100a.2,141.4598359,0.13491844,2.282,0,0.003,0.004
100a.2,143.509037,0.133286362,2.292,0,0.003,0.004
100a.2,145.6071492,0.131382272,2.302,0,0.003,0.004
100a.2,147.7554998,0.129750194,2.313,0,0.003,0.004
100a.2,149.952288,0.128118116,2.325,0,0.003,0.004
100a.2,152.1965807,0.126486038,2.337,0,0.003,0.004
100a.2,154.48731,0.12485396,2.349,0,0.003,0.004
100a.2,156.8222691,0.123493895,2.362,0,0.003,0.004
100a.2,159.2021104,0.121861817,2.375,0,0.003,0.004
100a.2,161.6243428,0.120501752,2.389,0,0.003,0.004
100a.2,164.0863297,0.119141687,2.403,0,0.003,0.004
100a.2,166.5882879,0.117781622,2.418,0,0.003,0.004
100a.2,169.127286,0.116421557,2.433,0,0.003,0.004
100a.2,171.7002444,0.115061492,2.449,0,0.003,0.004
100a.2,174.3069351,0.113973441,2.465,0,0.003,0.004
100a.2,176.9439819,0.112613376,2.481,0,0.003,0.004
100a.2,179.6078621,0.111525324,2.498,0,0.003,0.004
100a.2,182.2979073,0.110165259,2.516,0,0.003,0.004
100a.2,185.0103065,0.109077207,2.534,0,0.003,0.004
100a.2,187.7421084,0.107989155,2.552,0,0.003,0.004
100a.2,190.4902247,0.106901103,2.571,0,0.003,0.003
100a.2,193.2504348,0.105813051,2.59,0,0.003,0.003
100a.2,196.0213897,0.104997012,2.61,0,0.003,0.003
100a.2,198.7986181,0.10390896,2.63,0,0.003,0.003
100a.2,201.5785316,0.102820908,2.65,0,0.003,0.003
100a.2,204.3574317,0.102004869,2.67,0,0.003,0.003
100a.2,207.1315167,0.100916817,2.69,0.093,0.003,0.003
100a.2,209.8968899,0.100100778,2.71,0.183,0.003,0.003
100a.2,208.5125393,0.099012726,2.729,0.22,0.003,0.003
100a.2,209.8938899,0.098196687,2.748,0.257,0.003,0.003
100a.2,211.2710676,0,2.766,0.304,0.003,0.003
100a.2,212.6445671,0,2.783,0.348,0.003,0.003
100a.2,214.0138782,0,2.798,0.388,0.003,0.003
100a.2,215.3794865,0,2.812,0.426,0.003,0.003
100a.2,216.7388735,0,2.825,0.46,0.003,0.003
100a.2,218.0925172,0,2.837,0.491,0.003,0.003
100a.2,219.4408921,0,2.849,0.519,0.003,0.003
100a.2,220.7814698,0,2.859,0.545,0.003,0.003
100a.2,222.1157191,0,2.869,0.569,0.003,0.003
100a.2,223.4411065,0,2.877,0.59,0.003,0.003
100a.2,224.7590966,0,2.885,0.61,0.003,0.003
100a.2,226.0671521,0,2.893,0.629,0.003,0.003
100a.2,227.3667346,0,2.9,0.647,0.003,0.003
100a.2,228.6553048,0,2.906,0.663,0.003,0.003
100a.2,229.9343229,0,2.911,0.679,0.003,0.003
100a.2,231.2022487,0,2.916,0.694,0.003,0.003
100a.2,232.4575425,0,2.921,0.707,0.003,0.003
100a.2,233.7016651,0,2.925,0.72,0.003,0.003
100a.2,234.933078,0,2.929,0.733,0.003,0.003
100a.2,236.1512446,0,2.933,0.744,0.003,0.003
100a.2,237.3556296,0,2.936,0.755,0.003,0.003
100a.2,238.5457002,0,2.939,0.765,0.003,0.003
100a.2,239.719926,0,2.941,0.776,0.003,0.003
100a.2,240.8797796,0,2.944,0.784,0.003,0.003
100a.2,242.0237369,0,2.946,0.797,0.003,0.003
100a.2,243.1512777,0,2.948,0.797,0.003,0.003
100a.2,244.2618859,0,2.949,0.791,0.003,0.003
100a.2,245.35505,0,2.951,0.789,0.003,0.003
100a.2,246.4302635,0,2.953,0.81,0.003,0.003
100a.2,247.487025,0,2.954,0.825,0.002,0.003
100a.2,248.5258394,0,2.955,0.835,0.002,0.003
100a.2,249.5442173,0,2.956,0.854,0.002,0.003
100a.2,250.5426761,0,2.957,0.851,0.002,0.003
100a.2,251.52074,0,2.958,0.858,0.002,0.003
100a.2,252.4779408,0,2.959,0.862,0.002,0.003
100a.2,253.4138178,0,2.96,0.868,0.002,0.003
100a.2,254.3279185,0,2.96,0.861,0.002,0.003
100a.2,255.2207987,0,2.961,0.874,0.002,0.003
100a.2,256.0900235,0,2.962,0.88,0.002,0.003
100a.2,256.9361667,0,2.962,0.892,0.002,0.003
100a.2,257.7598121,0,2.963,0.879,0.002,0.003
100a.2,258.5585531,0,2.963,0.894,0.002,0.003
100a.2,259.3329935,0,2.963,0.899,0.002,0.003
100a.2,260.0827479,0,2.964,0.915,0.002,0.003
100a.2,260.8084416,0,2.964,0.898,0.002,0.003
100a.2,261.5077112,0,2.964,0.911,0.002,0.003
100a.2,262.1822049,0,2.965,0.916,0.003,0.003
100a.2,262.8295829,0,2.965,0.937,0.01,0.003
100a.2,263.4505175,0,2.965,0.91,0.021,0.003
100a.2,264.0456933,0,2.965,0.926,0.032,0.003
100a.2,264.6128079,0,2.965,0.931,0.043,0.003
100a.2,265.1535718,0,2.966,0.951,0.053,0.003
100a.2,265.6657087,0,2.966,0.92,0.062,0.003
100a.2,266.1509559,0,2.966,0.937,0.069,0.003
100a.2,266.6070645,0,2.966,0.942,0.075,0.003
100a.2,267.0357992,0,2.966,0.962,0.08,0.003
100a.2,267.4349393,0,2.966,0.93,0.085,0.003
100a.2,267.8062783,0,2.966,0.948,0.089,0.003
100a.2,268.1476241,0,2.966,0.95,0.092,0.003
100a.2,268.4607996,0,2.966,0.969,0.096,0.003
100a.2,268.7436423,0,2.966,0.938,0.099,0.003
100a.2,268.9980048,0,2.966,0.953,0.102,0.003
100a.2,269.2217551,0,2.966,0.956,0.104,0.003
100a.2,269.416776,0,2.966,0.971,0.107,0.003
100a.2,269.5809662,0,2.966,0.945,0.109,0.002
100a.2,269.7162394,0,2.966,0.957,0.111,0.002
100a.2,269.8215252,0,2.967,0.959,0.114,0.002
100a.2,269.8957686,0,2.967,0.944,0.116,0.002
100a.2,269.9409304,0,2.967,0.991,0.118,0.002
100a.2,269.9549869,0,2.967,0.973,0.12,0.002
100a.2,269.9399304,0,2.967,0.937,0.122,0.002
100a.2,269.8947686,0,2.967,0.939,0.124,0.002
100a.2,269.8185252,0,2.967,0.955,0.126,0.002
100a.2,269.7132394,0,2.967,0.962,0.127,0.002
100a.2,269.5779662,0,2.967,0.959,0.129,0.002
100a.2,269.411776,0,2.967,0.954,0.13,0.002
100a.2,269.2167551,0,2.967,0.937,0.131,0.002
100a.2,268.9920048,0,2.967,0.986,0.132,0.002
100a.2,268.7366423,0,2.967,0.968,0.133,0.002
100a.2,268.4527996,0,2.967,0.929,0.135,0.002
100a.2,268.1396241,0,2.967,0.93,0.136,0.002
100a.2,267.7972783,0,2.967,0.945,0.136,0.002
100a.2,267.4249393,0,2.967,0.951,0.137,0.002
100a.2,267.0247992,0,2.967,0.946,0.138,0.002
100a.2,266.5960645,0,2.967,0.939,0.139,0.002
100a.2,266.1379559,0,2.967,0.922,0.14,0.002
100a.2,265.6527087,0,2.967,0.966,0.14,0.002
100a.2,265.1395718,0,2.967,0.949,0.141,0.002
100a.2,264.5988079,0,2.967,0.91,0.142,0.002
100a.2,264.0296933,0,2.967,0.906,0.142,0.002
100a.2,263.4345175,0,2.967,0.921,0.142,0.002
100a.2,262.8125829,0,2.967,0.927,0.143,0.002
100a.2,262.1642049,0,2.967,0.92,0.143,0.002
100a.2,261.4897112,0,2.967,0.911,0.143,0.002
100a.2,260.7884416,0,2.967,0.897,0.144,0.002
100a.2,260.0627479,0,2.967,0.928,0.144,0.002
100a.2,259.3119935,0,2.967,0.913,0.144,0.002
100a.2,258.5365531,0,2.967,0.88,0.144,0.002
100a.2,257.7358121,0,2.967,0.874,0.144,0.002
100a.2,256.9121667,0,2.967,0.886,0.143,0.002
100a.2,256.0650235,0,2.967,0.885,0.143,0.002
100a.2,255.1947987,0,2.967,0.89,0.143,0.002
100a.2,254.3019185,0,2.967,0.864,0.143,0.002
100a.2,253.3858178,0,2.967,0.868,0.142,0.002
100a.2,252.4489408,0,2.967,0.864,0.142,0.002
100a.2,251.49074,0,2.966,0.861,0.141,0.002
100a.2,250.5116761,0,2.966,0.842,0.141,0.002
100a.2,249.5122173,0,2.966,0.844,0.14,0.002
100a.2,248.4928394,0,2.966,0.841,0.14,0.002
100a.2,247.453025,0,2.966,0.834,0.139,0.002
100a.2,246.3952635,0,2.966,0.82,0.138,0.002
100a.2,245.31905,0,2.966,0.818,0.137,0.002
100a.2,244.2248859,0,2.966,0.815,0.136,0.002
100a.2,243.1132777,0,2.965,0.805,0.135,0.002
100a.2,241.9847369,0,2.965,0.795,0.134,0.002
100a.2,240.8387796,0,2.965,0.792,0.133,0.002
100a.2,239.677926,0,2.965,0.78,0.132,0.002
100a.2,238.5017002,0,2.965,0.775,0.131,0.002
100a.2,237.3106296,0,2.964,0.771,0.13,0.002
100a.2,236.1052446,0,2.964,0.762,0.129,0.002
100a.2,234.886078,0,2.964,0.75,0.128,0.002
100a.2,233.6536651,0,2.963,0.743,0.127,0.002
100a.2,232.4075425,0,2.963,0.733,0.126,0.002
100a.2,231.1502487,0,2.963,0.722,0.124,0.002
100a.2,229.8813229,0,2.962,0.711,0.123,0.002
100a.2,228.6013048,0,2.962,0.7,0.122,0.002
100a.2,227.3107346,0,2.961,0.688,0.12,0.002
100a.2,226.0101521,0,2.961,0.676,0.119,0.002
100a.2,224.7000966,0,2.96,0.664,0.118,0.002
100a.2,223.3811065,0,2.959,0.65,0.117,0.002
100a.2,222.0527191,0,2.959,0.637,0.115,0.002
100a.2,220.7174698,0,2.958,0.622,0.114,0.002
100a.2,219.3748921,0,2.957,0.608,0.113,0.002
100a.2,218.0255172,0,2.957,0.592,0.111,0.002
100a.2,216.6698735,0,2.956,0.577,0.11,0.002
100a.2,215.3084865,0,2.955,0.56,0.108,0.002
100a.2,213.9418782,0,2.954,0.543,0.107,0.002
100a.2,212.5705671,0,2.953,0.525,0.106,0.002
100a.2,211.1950676,0,2.952,0.506,0.104,0.002
100a.2,209.8148899,0,2.951,0.486,0.103,0.002
100a.2,208.4325393,0,2.949,0.466,0.102,0.002
100a.2,207.0475167,0,2.948,0.444,0.1,0.002
100a.2,205.6603175,0,2.947,0.421,0.099,0.002
100a.2,204.2714317,0,2.945,0.397,0.097,0.002
100a.2,202.8813436,0,2.943,0.372,0.096,0.002
100a.2,201.4905316,0,2.942,0.345,0.095,0.002
100a.2,200.0994679,0,2.94,0.318,0.094,0.002
100a.2,198.7086181,0,2.938,0.289,0.092,0.002
100a.2,197.3184414,0,2.936,0.258,0.091,0.002
100a.2,195.9293897,0,2.934,0.227,0.09,0.002
100a.2,194.5409083,0,2.931,0.194,0.089,0.002
100a.2,193.1554348,0,2.929,0.159,0.088,0.002
100a.2,191.7723994,0,2.926,0.125,0.087,0.002
100a.2,190.3922247,0,2.924,0.093,0.086,0.002
100a.2,189.0153255,0,2.921,0.059,0.085,0.002
100a.2,187.6421084,0,2.917,0.023,0.084,0.002
100a.2,186.272972,0,2.914,0,0.083,0.002
100a.2,184.9083065,0,2.91,0,0.082,0.002
100a.2,183.5484939,0,2.906,0,0.081,0.002
100a.2,182.1939073,0,2.902,0,0.08,0.002
100a.2,180.8449114,0,2.897,0,0.079,0.002
100a.2,179.5018621,0,2.892,0,0.078,0.002
100a.2,178.1651062,0,2.887,0,0.077,0.002
100a.2,176.8339819,0,2.882,0,0.076,0.002
100a.2,175.5108182,0,2.876,0,0.076,0.002
100a.2,174.1949351,0,2.87,0,0.075,0.002
100a.2,172.8866433,0,2.863,0,0.074,0.002
100a.2,171.5862444,0,2.856,0,0.073,0.002
100a.2,170.294031,0,2.849,0,0.072,0.002
100a.2,169.010286,0,2.842,0,0.072,0.002
100a.2,167.7352834,0,2.835,0,0.071,0.002
100a.2,166.4692879,0,2.827,0,0.07,0.002
100a.2,165.2125546,0,2.819,0,0.069,0.002
100a.2,163.9653297,0,2.811,0,0.069,0.002
100a.2,162.7278499,0,2.803,0,0.068,0.002
100a.2,161.5003428,0,2.795,0,0.067,0.002
100a.2,160.2830266,0,2.786,0,0.066,0.002
100a.2,159.0761104,0,2.778,0,0.066,0.002
100a.2,157.8797943,0,2.769,0,0.065,0.002
100a.2,156.6932691,0,2.761,0,0.064,0.002
100a.2,155.5187167,0,2.752,0,0.064,0.002
100a.2,154.35531,0,2.743,0,0.063,0.002
100a.2,153.2032129,0,2.734,0,0.063,0.002
100a.2,152.0625807,0,2.725,0,0.062,0.002
100a.2,150.9335598,0,2.716,0,0.061,0.002
100a.2,149.816288,0,2.708,0,0.061,0.002
100a.2,148.7108944,0,2.699,0,0.06,0.002
100a.2,147.6174998,0,2.69,0,0.06,0.002
100a.2,146.5362167,0,2.681,0,0.059,0.002
100a.2,145.4671492,0,2.672,0,0.059,0.002
100a.2,144.4103933,0,2.663,0,0.058,0.002
100a.2,143.366037,0,2.654,0,0.058,0.002
100a.2,142.3341604,0,2.645,0,0.057,0.002
100a.2,141.3148359,0,2.636,0,0.056,0.002
100a.2,140.308128,0,2.627,0,0.056,0.002
100a.2,139.314094,0,2.618,0,0.056,0.002
100a.2,138.3327837,0,2.609,0,0.055,0.002
100a.2,137.3642396,0,2.6,0,0.055,0.002
100a.2,136.4084971,0,2.591,0,0.054,0.002
100a.2,135.4645848,0,2.582,0,0.054,0.002
100a.2,134.5345243,0,2.573,0,0.053,0.002
100a.2,133.6173307,0,2.564,0,0.053,0.002
100a.2,132.7130124,0,2.555,0,0.052,0.002
100a.2,131.8215717,0,2.546,0,0.052,0.002
100a.2,130.9430043,0,2.537,0,0.051,0.002
100a.2,130.0773003,0,2.528,0,0.051,0.002
100a.2,129.2244435,0,2.519,0,0.051,0.002
100a.2,128.3844123,0,2.51,0,0.05,0.002
100a.2,127.5571791,0,2.502,0,0.05,0.002
100a.2,126.7427113,0,2.493,0,0.049,0.002
100a.2,125.9409708,0,2.485,0,0.049,0.002
100a.2,125.1519143,0,2.476,0,0.049,0.002
100a.2,124.3754936,0,2.468,0,0.048,0.002
100a.2,123.6116559,0,2.46,0,0.048,0.002
100a.2,122.8603435,0,2.452,0,0.047,0.002
100a.2,122.1214942,0,2.444,0,0.047,0.002
100a.2,121.3950417,0,2.436,0,0.047,0.002
100a.2,120.6809151,0,2.428,0,0.046,0.002
100a.2,119.97904,0,2.42,0,0.046,0.002
100a.2,119.2893377,0,2.412,0,0.046,0.002
100a.2,118.611726,0,2.404,0,0.045,0.002
100a.2,117.9461189,0,2.397,0,0.045,0.002
100a.2,117.2924272,0,2.389,0,0.045,0.002
100a.2,116.6505582,0,2.382,0,0.044,0.002
100a.2,116.0204164,0,2.375,0,0.044,0.002
100a.2,115.401903,0,2.367,0,0.044,0.002
100a.2,114.7949164,0,2.36,0,0.043,0.002
100a.2,114.1983523,0,2.353,0,0.043,0.002
100a.2,113.6141039,0,2.346,0,0.043,0.002
100a.2,113.041062,0,2.339,0,0.042,0.002
100a.2,112.4791149,0,2.333,0,0.042,0.002
100a.2,111.928149,0,2.326,0,0.042,0.002
100a.2,111.3880483,0,2.319,0,0.041,0.002
100a.2,110.8586952,0,2.313,0,0.041,0.002
100a.2,110.3399702,0,2.306,0,0.041,0.002
100a.2,109.8317522,0,2.299,0,0.04,0.002
100a.2,109.3339184,0,2.293,0,0.04,0.002
100a.2,108.8463448,0,2.286,0,0.04,0.002
100a.2,108.3689058,0,2.28,0,0.04,0.002
100a.2,107.9014749,0,2.273,0,0.039,0.002
100a.2,107.4439243,0,2.267,0,0.039,0.002
100a.2,106.9961254,0,2.261,0,0.039,0.002
100a.2,106.5579486,0,2.254,0,0.038,0.002
100a.2,106.1292635,0,2.248,0,0.038,0.002
100a.2,105.7099392,0,2.242,0,0.038,0.002
100a.2,105.299844,0,2.237,0,0.038,0.002
100a.2,104.898846,0,2.231,0,0.037,0.002
100a.2,104.5068127,0,2.225,0,0.037,0.002
100a.2,104.1236114,0,2.22,0,0.037,0.002
100a.2,103.7491091,0,2.214,0,0.037,0.002
100a.2,103.383173,0,2.209,0,0.036,0.002
100a.2,103.0256698,0,2.204,0,0.036,0.002
100a.2,102.6764665,0,2.198,0,0.036,0.002
100a.2,102.3354304,0,2.193,0,0.036,0.002
100a.2,102.0024286,0,2.188,0,0.035,0.002
100a.2,101.6773287,0,2.183,0,0.035,0.002
100a.2,101.3599988,0,2.178,0,0.035,0.002
100a.2,101.050307,0,2.174,0,0.035,0.002
100a.2,100.7481222,0,2.169,0,0.034,0.002
100a.2,100.4533137,0,2.164,0,0.034,0.002
100a.2,100.1657516,0,2.16,0,0.034,0.002
100a.2,99.8853063,0,2.155,0,0.034,0.002
100a.2,99.61184923,0,2.151,0,0.034,0.002
100a.2,99.34525245,0,2.146,0,0.033,0.002
100a.2,99.08538887,0,2.142,0,0.033,0.002
100a.2,98.83213226,0,2.138,0,0.033,0.002
100a.2,98.58535731,0,2.134,0,0.033,0.002
100a.2,98.34493967,0,2.13,0,0.032,0.002
100a.2,98.110756,0,2.126,0,0.032,0.002
100a.2,97.881684,0,2.122,0,0.032,0.002
100a.2,97.65960245,0,2.118,0,0.032,0.002
100a.2,97.44339125,0,2.114,0,0.032,0.002
100a.2,97.23293148,0,2.111,0,0.031,0.002
100a.2,97.02810538,0,2.107,0,0.031,0.002
100a.2,96.82879641,0,2.104,0,0.031,0.002
100a.2,96.6348893,0,2.1,0,0.031,0.002
100a.2,96.44627003,0,2.097,0,0.031,0.002
100a.2,96.2628259,0,2.094,0,0.03,0.002
100a.2,96.08444552,0,2.091,0,0.03,0.002
100a.2,95.91101886,0,2.087,0,0.03,0.002
100a.2,95.74243725,0,2.084,0,0.03,0.002
100a.2,95.57859341,0,2.081,0,0.03,0.002
100a.2,95.41938145,0,2.078,0,0.03,0.002
100a.2,95.26469691,0,2.076,0,0.029,0.002
100a.2,95.11443677,0,2.073,0,0.029,0.002
100a.2,94.96849943,0,2.07,0,0.029,0.001
100a.2,90.72290002,0,2.067,0,0.029,0.001
100a.3,46.67018,0,1.711,0,0,0
100a.3,47.19387661,0.0984687,1.711,0,0,0
100a.3,48.26235146,0.099828765,1.711,0,0,0
100a.3,49.34221669,0.10118883,1.711,0,0,0
